instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,off_balance_type,notional_amount,draw_down_probability,expiry_date,settlement_date,derivative_type,pay_leg_currency,receive_leg_currency,pay_leg_amount,receive_leg_amount,is_payer,utilized_amount,available_amount,data_source,version
OFF_BAL_00001712,off_balance,99999,493407.9145628543,USD,2024-08-17,,0.14486034146346463,CPTY_OFF_BAL_0212,bank,2024-12-31,swap,493407.9145628543,,2026-08-14,2026-08-14,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00001713,off_balance,99999,464300.96456763014,USD,2024-09-29,,,CPTY_OFF_BAL_0213,corporate,2024-12-31,credit_line,464300.96456763014,0.46226639479588366,2025-11-19,,,,,,,,120785.25377633511,343515.71079129505,mock_generator,1.0
OFF_BAL_00001714,off_balance,99999,79849.72538022176,EUR,2024-11-08,,,CPTY_OFF_BAL_0214,corporate,2024-12-31,guarantee,79849.72538022176,0.5093778380621118,2025-07-14,,,,,,,,20516.28238177665,59333.44299844511,mock_generator,1.0
OFF_BAL_00001715,off_balance,99999,4917402.260860521,RUB,2024-11-13,,,CPTY_OFF_BAL_0215,bank,2024-12-31,credit_line,4917402.260860521,0.5437054682386464,2025-07-06,,,,,,,,1303283.9399750966,3614118.3208854245,mock_generator,1.0
OFF_BAL_00001716,off_balance,99999,267732.6658626607,USD,2024-11-08,,,CPTY_OFF_BAL_0216,corporate,2024-12-31,guarantee,267732.6658626607,0.3234319112251288,2025-12-27,,,,,,,,18877.79955411427,248854.86630854642,mock_generator,1.0
OFF_BAL_00001717,off_balance,99999,27252.763160302347,EUR,2024-09-05,,,CPTY_OFF_BAL_0217,government,2024-12-31,credit_line,27252.763160302347,0.23274768090847198,2026-08-05,,,,,,,,8980.540550187936,18272.22261011441,mock_generator,1.0
OFF_BAL_00001718,off_balance,99999,53093225.82166744,RUB,2024-08-10,,0.12217031549461758,CPTY_OFF_BAL_0218,bank,2024-12-31,swap,53093225.82166744,,2025-08-25,2025-08-25,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001719,off_balance,99999,204093.6303901486,USD,2024-12-22,,,CPTY_OFF_BAL_0219,bank,2024-12-31,forward,204093.6303901486,,2026-06-02,2026-06-02,FX_FORWARD,USD,RUB,204093.6303901486,17347958.58316263,,,,mock_generator,1.0
OFF_BAL_00001720,off_balance,99999,1135693065.0144434,RUB,2024-08-29,,,CPTY_OFF_BAL_0220,corporate,2024-12-31,forward,1135693065.0144434,,2026-04-12,2026-04-12,FX_FORWARD,RUB,USD,1135693065.0144434,13361094.882522864,,,,mock_generator,1.0
OFF_BAL_00001721,off_balance,99999,15968069.897562906,RUB,2024-11-04,,,CPTY_OFF_BAL_0221,corporate,2024-12-31,guarantee,15968069.897562906,0.34594091355974427,2025-12-22,,,,,,,,3519805.316996976,12448264.58056593,mock_generator,1.0
OFF_BAL_00001722,off_balance,99999,54711797.02336201,RUB,2024-12-25,,,CPTY_OFF_BAL_0222,corporate,2024-12-31,guarantee,54711797.02336201,0.5227131961412503,2027-12-27,,,,,,,,210527.86934768574,54501269.15401433,mock_generator,1.0
OFF_BAL_00001723,off_balance,99999,117647.05882352941,EUR,2024-11-03,,0.12061554629532664,CPTY_OFF_BAL_0223,bank,2024-12-31,swap,117647.05882352941,,2026-02-25,2026-02-25,IRS,EUR,EUR,,,True,,,mock_generator,1.0
OFF_BAL_00001724,off_balance,99999,80982665.62302914,RUB,2024-07-23,,,CPTY_OFF_BAL_0224,corporate,2024-12-31,guarantee,80982665.62302914,0.223410745546767,2026-07-31,,,,,,,,25442494.676069997,55540170.946959145,mock_generator,1.0
OFF_BAL_00001725,off_balance,99999,51219298.01794615,RUB,2024-12-01,,,CPTY_OFF_BAL_0225,corporate,2024-12-31,credit_line,51219298.01794615,0.5219317531327174,2026-12-26,,,,,,,,3656339.898599563,47562958.11934658,mock_generator,1.0
OFF_BAL_00001726,off_balance,99999,17562.620786808755,USD,2024-07-09,,,CPTY_OFF_BAL_0226,corporate,2024-12-31,guarantee,17562.620786808755,0.3114853442779776,2026-12-04,,,,,,,,4860.452778954795,12702.168007853961,mock_generator,1.0
OFF_BAL_00001727,off_balance,99999,8311864.023093839,USD,2024-12-27,,,CPTY_OFF_BAL_0227,corporate,2024-12-31,guarantee,8311864.023093839,0.40900414168606336,2026-04-03,,,,,,,,1361372.921269308,6950491.101824531,mock_generator,1.0
OFF_BAL_00001728,off_balance,99999,6457490.869982948,RUB,2024-12-29,,,CPTY_OFF_BAL_0228,bank,2024-12-31,credit_line,6457490.869982948,0.26383082448002576,2025-05-18,,,,,,,,1186238.831781804,5271252.038201144,mock_generator,1.0
OFF_BAL_00001729,off_balance,99999,438619139.93029135,RUB,2024-10-13,,0.10011272876994404,CPTY_OFF_BAL_0229,corporate,2024-12-31,swap,438619139.93029135,,2026-11-24,2026-11-24,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001730,off_balance,99999,53063970.98940676,RUB,2024-12-19,,,CPTY_OFF_BAL_0230,bank,2024-12-31,guarantee,53063970.98940676,0.3099655814102405,2027-02-27,,,,,,,,13765492.004567072,39298478.984839685,mock_generator,1.0
OFF_BAL_00001731,off_balance,99999,10000000.0,RUB,2024-08-17,,0.07166020545690643,CPTY_OFF_BAL_0231,corporate,2024-12-31,swap,10000000.0,,2026-09-02,2026-09-02,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001732,off_balance,99999,1000000.0,RUB,2024-07-13,,,CPTY_OFF_BAL_0232,bank,2024-12-31,credit_line,1000000.0,0.27332565110793516,2027-02-27,,,,,,,,238763.7399230318,761236.2600769682,mock_generator,1.0
OFF_BAL_00001733,off_balance,99999,1499099.9507990992,RUB,2024-08-21,,,CPTY_OFF_BAL_0233,bank,2024-12-31,guarantee,1499099.9507990992,0.4291915890393669,2027-07-31,,,,,,,,116094.2183114647,1383005.7324876345,mock_generator,1.0
OFF_BAL_00001734,off_balance,99999,13590881.009146098,RUB,2024-08-23,,,CPTY_OFF_BAL_0234,bank,2024-12-31,forward,13590881.009146098,,2026-06-26,2026-06-26,FX_FORWARD,RUB,EUR,13590881.009146098,151009.7889905122,,,,mock_generator,1.0
OFF_BAL_00001735,off_balance,99999,4324246.199594624,RUB,2024-11-11,,,CPTY_OFF_BAL_0235,bank,2024-12-31,credit_line,4324246.199594624,0.5267068086438442,2026-11-15,,,,,,,,270610.3321639617,4053635.8674306627,mock_generator,1.0
OFF_BAL_00001736,off_balance,99999,127356.54161419452,USD,2024-08-21,,,CPTY_OFF_BAL_0236,corporate,2024-12-31,credit_line,127356.54161419452,0.5227896428622429,2025-09-25,,,,,,,,4511.769686166102,122844.77192802842,mock_generator,1.0
OFF_BAL_00001737,off_balance,99999,38214.01152063652,EUR,2024-07-27,,,CPTY_OFF_BAL_0237,corporate,2024-12-31,guarantee,38214.01152063652,0.4052913038514234,2026-04-27,,,,,,,,10152.375399193392,28061.63612144313,mock_generator,1.0
OFF_BAL_00001738,off_balance,99999,28566104.055802383,RUB,2024-12-03,,,CPTY_OFF_BAL_0238,bank,2024-12-31,guarantee,28566104.055802383,0.2975451741353907,2025-07-08,,,,,,,,9883270.531079916,18682833.524722464,mock_generator,1.0
OFF_BAL_00001739,off_balance,99999,1624434.9650698188,USD,2024-07-27,,,CPTY_OFF_BAL_0239,bank,2024-12-31,forward,1624434.9650698188,,2025-08-07,2025-08-07,FX_FORWARD,USD,EUR,1624434.9650698188,138076972.0309346,,,,mock_generator,1.0
OFF_BAL_00001740,off_balance,99999,346970.44193065586,USD,2024-08-13,,0.11173403955807429,CPTY_OFF_BAL_0240,bank,2024-12-31,swap,346970.44193065586,,2025-04-23,2025-04-23,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00001741,off_balance,99999,1611523.8354808239,EUR,2024-10-13,,,CPTY_OFF_BAL_0241,bank,2024-12-31,credit_line,1611523.8354808239,0.5620660320816686,2025-05-11,,,,,,,,149872.41858608392,1461651.41689474,mock_generator,1.0
OFF_BAL_00001742,off_balance,99999,57742860.44140986,RUB,2024-09-17,,,CPTY_OFF_BAL_0242,bank,2024-12-31,credit_line,57742860.44140986,0.2463516107313938,2025-04-14,,,,,,,,94856.04469746348,57648004.3967124,mock_generator,1.0
OFF_BAL_00001743,off_balance,99999,59651.610357924015,EUR,2024-07-07,,,CPTY_OFF_BAL_0243,bank,2024-12-31,credit_line,59651.610357924015,0.44685883416805594,2026-09-01,,,,,,,,6838.802528991502,52812.80782893251,mock_generator,1.0
OFF_BAL_00001744,off_balance,99999,3924456.841844287,RUB,2024-08-08,,,CPTY_OFF_BAL_0244,bank,2024-12-31,credit_line,3924456.841844287,0.2941131250803263,2027-07-02,,,,,,,,825602.2010106384,3098854.6408336484,mock_generator,1.0
OFF_BAL_00001745,off_balance,99999,29052059.97586483,RUB,2024-12-06,,,CPTY_OFF_BAL_0245,bank,2024-12-31,forward,29052059.97586483,,2025-08-01,2025-08-01,FX_FORWARD,RUB,EUR,29052059.97586483,322800.6663984981,,,,mock_generator,1.0
OFF_BAL_00001746,off_balance,99999,1030879825.6872929,RUB,2024-12-21,,,CPTY_OFF_BAL_0246,bank,2024-12-31,guarantee,1030879825.6872929,0.2630889608731064,2026-10-11,,,,,,,,12717795.111207278,1018162030.5760857,mock_generator,1.0
OFF_BAL_00001747,off_balance,99999,117137.95335227139,USD,2024-12-24,,,CPTY_OFF_BAL_0247,corporate,2024-12-31,credit_line,117137.95335227139,0.22037788082981866,2026-12-24,,,,,,,,24213.347836419147,92924.60551585225,mock_generator,1.0
OFF_BAL_00001748,off_balance,99999,191231394.0970415,RUB,2024-12-23,,0.1033325609863841,CPTY_OFF_BAL_0248,bank,2024-12-31,swap,191231394.0970415,,2025-05-15,2025-05-15,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001749,off_balance,99999,349668655.50103796,RUB,2024-12-22,,,CPTY_OFF_BAL_0249,bank,2024-12-31,guarantee,349668655.50103796,0.5271274376316921,2027-08-07,,,,,,,,152854119.8386708,196814535.66236717,mock_generator,1.0
OFF_BAL_00001750,off_balance,99999,96442.20159125968,USD,2024-09-29,,,CPTY_OFF_BAL_0250,corporate,2024-12-31,credit_line,96442.20159125968,0.3292228627036149,2025-12-16,,,,,,,,21979.142178151156,74463.05941310852,mock_generator,1.0
OFF_BAL_00001751,off_balance,99999,2540278.232240788,USD,2024-11-15,,0.07955343070970956,CPTY_OFF_BAL_0251,corporate,2024-12-31,swap,2540278.232240788,,2026-01-11,2026-01-11,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00001752,off_balance,99999,180820473.40096617,RUB,2024-12-11,,0.05439655281792434,CPTY_OFF_BAL_0252,corporate,2024-12-31,swap,180820473.40096617,,2026-01-05,2026-01-05,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001753,off_balance,99999,34653922.43840586,RUB,2024-10-15,,,CPTY_OFF_BAL_0253,corporate,2024-12-31,credit_line,34653922.43840586,0.5302605368579909,2026-01-11,,,,,,,,17173986.672394294,17479935.766011562,mock_generator,1.0
OFF_BAL_00001754,off_balance,99999,9262943.811795117,RUB,2024-10-02,,,CPTY_OFF_BAL_0254,government,2024-12-31,guarantee,9262943.811795117,0.35989566506885684,2027-06-28,,,,,,,,2448640.2228698093,6814303.588925308,mock_generator,1.0
OFF_BAL_00001755,off_balance,99999,50169591.736156344,RUB,2024-09-15,,,CPTY_OFF_BAL_0255,corporate,2024-12-31,credit_line,50169591.736156344,0.4996670445916232,2027-08-15,,,,,,,,4515414.798386943,45654176.9377694,mock_generator,1.0
OFF_BAL_00001756,off_balance,99999,122495987.94162723,RUB,2024-11-29,,,CPTY_OFF_BAL_0256,bank,2024-12-31,forward,122495987.94162723,,2025-07-04,2025-07-04,FX_FORWARD,RUB,EUR,122495987.94162723,1361066.5326847471,,,,mock_generator,1.0
OFF_BAL_00001757,off_balance,99999,7327423.768479405,RUB,2024-08-26,,,CPTY_OFF_BAL_0257,bank,2024-12-31,guarantee,7327423.768479405,0.3921717253787854,2027-04-29,,,,,,,,2759407.2271093405,4568016.541370064,mock_generator,1.0
OFF_BAL_00001758,off_balance,99999,557278366.6369381,RUB,2024-12-05,,,CPTY_OFF_BAL_0258,bank,2024-12-31,credit_line,557278366.6369381,0.22156765192450067,2027-06-14,,,,,,,,66738363.248741694,490540003.3881964,mock_generator,1.0
OFF_BAL_00001759,off_balance,99999,790600.4938908821,EUR,2024-10-20,,,CPTY_OFF_BAL_0259,corporate,2024-12-31,forward,790600.4938908821,,2025-05-01,2025-05-01,FX_FORWARD,EUR,USD,790600.4938908821,67201041.98072498,,,,mock_generator,1.0
OFF_BAL_00001760,off_balance,99999,177392539.9549286,RUB,2024-08-06,,,CPTY_OFF_BAL_0260,bank,2024-12-31,guarantee,177392539.9549286,0.34832316297757276,2027-09-21,,,,,,,,49441500.115641415,127951039.83928719,mock_generator,1.0
OFF_BAL_00001761,off_balance,99999,23160603.23974525,RUB,2024-09-23,,,CPTY_OFF_BAL_0261,corporate,2024-12-31,credit_line,23160603.23974525,0.23388939907063216,2025-10-24,,,,,,,,10450603.464043224,12709999.775702028,mock_generator,1.0
OFF_BAL_00001762,off_balance,99999,3450500.707662322,RUB,2024-07-10,,,CPTY_OFF_BAL_0262,corporate,2024-12-31,guarantee,3450500.707662322,0.5451476833681015,2027-12-24,,,,,,,,1683189.2049613784,1767311.5027009437,mock_generator,1.0
OFF_BAL_00001763,off_balance,99999,28991432.07691978,RUB,2024-12-06,,,CPTY_OFF_BAL_0263,corporate,2024-12-31,guarantee,28991432.07691978,0.5983936433466301,2027-10-16,,,,,,,,14391943.938527126,14599488.138392653,mock_generator,1.0
OFF_BAL_00001764,off_balance,99999,10561872.981195442,RUB,2024-12-12,,,CPTY_OFF_BAL_0264,bank,2024-12-31,credit_line,10561872.981195442,0.591667234297709,2026-08-27,,,,,,,,3900400.582332485,6661472.398862958,mock_generator,1.0
OFF_BAL_00001765,off_balance,99999,10723526.459910814,RUB,2024-07-07,,,CPTY_OFF_BAL_0265,government,2024-12-31,guarantee,10723526.459910814,0.2698331909286601,2025-05-08,,,,,,,,930130.112594838,9793396.347315976,mock_generator,1.0
OFF_BAL_00001766,off_balance,99999,58270.139170615475,USD,2024-12-21,,,CPTY_OFF_BAL_0266,bank,2024-12-31,guarantee,58270.139170615475,0.3576698551155559,2025-11-14,,,,,,,,24996.608494738062,33273.53067587741,mock_generator,1.0
OFF_BAL_00001767,off_balance,99999,1473866.3774443876,USD,2024-08-29,,,CPTY_OFF_BAL_0267,bank,2024-12-31,forward,1473866.3774443876,,2025-10-20,2025-10-20,FX_FORWARD,USD,RUB,1473866.3774443876,125278642.08277296,,,,mock_generator,1.0
OFF_BAL_00001768,off_balance,99999,1000000.0,RUB,2024-09-19,,,CPTY_OFF_BAL_0268,corporate,2024-12-31,credit_line,1000000.0,0.5519990327163549,2025-11-10,,,,,,,,321803.62954466545,678196.3704553345,mock_generator,1.0
OFF_BAL_00001769,off_balance,99999,3433121.158793932,EUR,2024-11-25,,,CPTY_OFF_BAL_0269,corporate,2024-12-31,guarantee,3433121.158793932,0.4687742860018596,2025-07-10,,,,,,,,629042.8834869207,2804078.275307011,mock_generator,1.0
OFF_BAL_00001770,off_balance,99999,19220696.72861531,RUB,2024-11-15,,,CPTY_OFF_BAL_0270,bank,2024-12-31,credit_line,19220696.72861531,0.42400703307219034,2027-11-14,,,,,,,,3544748.12294349,15675948.60567182,mock_generator,1.0
OFF_BAL_00001771,off_balance,99999,19960.099254774676,USD,2024-08-11,,,CPTY_OFF_BAL_0271,bank,2024-12-31,guarantee,19960.099254774676,0.20279204007574406,2026-02-06,,,,,,,,4226.1786811333905,15733.920573641284,mock_generator,1.0
OFF_BAL_00001772,off_balance,99999,320470.75293770636,USD,2024-09-21,,,CPTY_OFF_BAL_0272,corporate,2024-12-31,guarantee,320470.75293770636,0.33605093905517147,2026-07-21,,,,,,,,89398.6949695413,231072.05796816506,mock_generator,1.0
OFF_BAL_00001773,off_balance,99999,1000000.0,RUB,2024-12-12,,,CPTY_OFF_BAL_0273,corporate,2024-12-31,guarantee,1000000.0,0.2654590442277766,2026-10-10,,,,,,,,326117.2101733303,673882.7898266697,mock_generator,1.0
OFF_BAL_00001774,off_balance,99999,26382045.084328942,RUB,2024-12-14,,,CPTY_OFF_BAL_0274,government,2024-12-31,guarantee,26382045.084328942,0.23905384997549106,2025-04-09,,,,,,,,8806264.323778568,17575780.760550372,mock_generator,1.0
OFF_BAL_00001775,off_balance,99999,12812954.770539546,RUB,2024-12-14,,,CPTY_OFF_BAL_0275,corporate,2024-12-31,credit_line,12812954.770539546,0.341065662510896,2026-01-15,,,,,,,,719695.5182112751,12093259.252328271,mock_generator,1.0
OFF_BAL_00001776,off_balance,99999,820746.3831200682,USD,2024-07-21,,,CPTY_OFF_BAL_0276,corporate,2024-12-31,credit_line,820746.3831200682,0.2493077202529225,2026-03-23,,,,,,,,327989.3970764633,492756.9860436049,mock_generator,1.0
OFF_BAL_00001777,off_balance,99999,33900513.23138427,RUB,2024-12-25,,,CPTY_OFF_BAL_0277,bank,2024-12-31,forward,33900513.23138427,,2025-05-18,2025-05-18,FX_FORWARD,RUB,EUR,33900513.23138427,376672.369237603,,,,mock_generator,1.0
OFF_BAL_00001778,off_balance,99999,2645199.4482630175,RUB,2024-10-24,,,CPTY_OFF_BAL_0278,corporate,2024-12-31,guarantee,2645199.4482630175,0.31363041180693496,2025-03-31,,,,,,,,180207.8017397635,2464991.646523254,mock_generator,1.0
OFF_BAL_00001779,off_balance,99999,107592933.51790455,RUB,2024-09-15,,,CPTY_OFF_BAL_0279,government,2024-12-31,credit_line,107592933.51790455,0.27482127067437495,2026-04-28,,,,,,,,16574906.619272549,91018026.898632,mock_generator,1.0
OFF_BAL_00001780,off_balance,99999,103814.81563880337,EUR,2024-11-23,,,CPTY_OFF_BAL_0280,corporate,2024-12-31,credit_line,103814.81563880337,0.5154415758339627,2027-12-02,,,,,,,,26573.018267205192,77241.79737159818,mock_generator,1.0
OFF_BAL_00001781,off_balance,99999,248986144.5631251,RUB,2024-10-15,,,CPTY_OFF_BAL_0281,corporate,2024-12-31,guarantee,248986144.5631251,0.5343632430269039,2025-04-25,,,,,,,,26572568.048127573,222413576.51499754,mock_generator,1.0
OFF_BAL_00001782,off_balance,99999,74704198.4653061,RUB,2024-12-28,,,CPTY_OFF_BAL_0282,corporate,2024-12-31,guarantee,74704198.4653061,0.352092153911105,2027-10-26,,,,,,,,32114664.985583745,42589533.47972236,mock_generator,1.0
OFF_BAL_00001783,off_balance,99999,71533296.25650154,RUB,2024-11-22,,,CPTY_OFF_BAL_0283,government,2024-12-31,forward,71533296.25650154,,2025-05-06,2025-05-06,FX_FORWARD,RUB,EUR,71533296.25650154,794814.4028500171,,,,mock_generator,1.0
OFF_BAL_00001784,off_balance,99999,1081517.5586948611,USD,2024-10-02,,,CPTY_OFF_BAL_0284,corporate,2024-12-31,guarantee,1081517.5586948611,0.3367033936164202,2025-10-03,,,,,,,,116997.42760852554,964520.1310863356,mock_generator,1.0
OFF_BAL_00001785,off_balance,99999,3818080.7297460875,RUB,2024-08-28,,,CPTY_OFF_BAL_0285,bank,2024-12-31,guarantee,3818080.7297460875,0.5962498145769319,2025-04-20,,,,,,,,546637.5634199592,3271443.1663261284,mock_generator,1.0
OFF_BAL_00001786,off_balance,99999,72550884.36393407,RUB,2024-12-29,,,CPTY_OFF_BAL_0286,corporate,2024-12-31,credit_line,72550884.36393407,0.3609882715684772,2027-06-19,,,,,,,,31629521.29075603,40921363.07317804,mock_generator,1.0
OFF_BAL_00001787,off_balance,99999,170434488.07556698,RUB,2024-11-04,,,CPTY_OFF_BAL_0287,bank,2024-12-31,credit_line,170434488.07556698,0.5852037859751995,2025-04-29,,,,,,,,67045598.459095284,103388889.6164717,mock_generator,1.0
OFF_BAL_00001788,off_balance,99999,516065.3877523982,USD,2024-08-11,,0.13315978546347773,CPTY_OFF_BAL_0288,bank,2024-12-31,swap,516065.3877523982,,2025-05-26,2025-05-26,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00001789,off_balance,99999,111749789.58603598,RUB,2024-07-12,,0.11281648172777245,CPTY_OFF_BAL_0289,corporate,2024-12-31,swap,111749789.58603598,,2025-07-08,2025-07-08,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00001790,off_balance,99999,1000000.0,RUB,2024-09-02,,,CPTY_OFF_BAL_0290,corporate,2024-12-31,guarantee,1000000.0,0.25519121320310983,2025-04-28,,,,,,,,76235.8742699164,923764.1257300836,mock_generator,1.0
OFF_BAL_00001791,off_balance,99999,167321.07436951826,EUR,2024-11-19,,,CPTY_OFF_BAL_0291,corporate,2024-12-31,guarantee,167321.07436951826,0.5747294076518139,2026-07-11,,,,,,,,11946.30298460182,155374.77138491644,mock_generator,1.0
OFF_BAL_00001792,off_balance,99999,10597382.947158081,RUB,2024-10-23,,,CPTY_OFF_BAL_0292,bank,2024-12-31,forward,10597382.947158081,,2026-05-27,2026-05-27,FX_FORWARD,RUB,USD,10597382.947158081,124675.09349597743,,,,mock_generator,1.0
OFF_BAL_00001793,off_balance,99999,64764957.82949872,RUB,2024-07-11,,,CPTY_OFF_BAL_0293,corporate,2024-12-31,credit_line,64764957.82949872,0.5637707482530343,2027-04-18,,,,,,,,2524464.924603295,62240492.904895425,mock_generator,1.0
OFF_BAL_00001794,off_balance,99999,33862403.65621463,RUB,2024-10-05,,0.06399010258381141,CPTY_OFF_BAL_0294,bank,2024-12-31,swap,33862403.65621463,,2026-01-16,2026-01-16,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00001795,off_balance,99999,119821105.72750501,RUB,2024-07-20,,,CPTY_OFF_BAL_0295,bank,2024-12-31,guarantee,119821105.72750501,0.40722339644859884,2026-02-03,,,,,,,,56824674.12836944,62996431.59913557,mock_generator,1.0
OFF_BAL_00001796,off_balance,99999,3185774.26980545,RUB,2024-09-06,,,CPTY_OFF_BAL_0296,bank,2024-12-31,guarantee,3185774.26980545,0.38757696982283585,2026-10-05,,,,,,,,1300707.1051043712,1885067.1647010788,mock_generator,1.0
OFF_BAL_00001797,off_balance,99999,1131122.118771669,EUR,2024-07-12,,,CPTY_OFF_BAL_0297,bank,2024-12-31,credit_line,1131122.118771669,0.3097211349049144,2027-04-17,,,,,,,,169436.18829158676,961685.9304800823,mock_generator,1.0
OFF_BAL_00001798,off_balance,99999,480676.54226127645,EUR,2024-08-11,,,CPTY_OFF_BAL_0298,bank,2024-12-31,forward,480676.54226127645,,2026-04-10,2026-04-10,FX_FORWARD,EUR,RUB,480676.54226127645,43260888.80351488,,,,mock_generator,1.0
OFF_BAL_00001799,off_balance,99999,133836168.65583608,RUB,2024-10-05,,,CPTY_OFF_BAL_0299,corporate,2024-12-31,guarantee,133836168.65583608,0.35329565630116677,2025-05-18,,,,,,,,66457345.19202121,67378823.46381485,mock_generator,1.0
OFF_BAL_00001800,off_balance,99999,184832.77259657378,USD,2024-12-05,,,CPTY_OFF_BAL_0300,corporate,2024-12-31,credit_line,184832.77259657378,0.5966195184338126,2025-11-29,,,,,,,,7110.676143614112,177722.09645295967,mock_generator,1.0
OFF_BAL_00001801,off_balance,99999,4499762.553961586,RUB,2024-12-15,,,CPTY_OFF_BAL_0301,corporate,2024-12-31,credit_line,4499762.553961586,0.4788166026598694,2027-12-06,,,,,,,,660328.6000681052,3839433.953893481,mock_generator,1.0
OFF_BAL_00001802,off_balance,99999,68743430.22098298,RUB,2024-12-04,,,CPTY_OFF_BAL_0302,corporate,2024-12-31,credit_line,68743430.22098298,0.4910589505206935,2027-03-17,,,,,,,,18524591.38318373,50218838.83779925,mock_generator,1.0
OFF_BAL_00001803,off_balance,99999,370023.7199749553,EUR,2024-09-29,,,CPTY_OFF_BAL_0303,bank,2024-12-31,guarantee,370023.7199749553,0.5809266997647178,2025-06-30,,,,,,,,63473.33217719266,306550.38779776264,mock_generator,1.0
