instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,liability_category,is_monetary,priority_level,data_source,version
OTHER_LIAB_00001624,other_liability,60303,388838.9665190338,RUB,2024-12-19,2025-02-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001625,other_liability,60302,6340497.465588504,RUB,2024-11-08,2025-08-02,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001626,other_liability,60303,3579594.2175316145,RUB,2024-10-13,2026-04-30,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001627,other_liability,60303,282791.94090093626,RUB,2024-12-17,2025-02-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001628,other_liability,60302,12639031.043353152,RUB,2024-12-27,2025-01-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001629,other_liability,60302,825318.294001045,RUB,2024-12-29,2025-03-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001630,other_liability,60401,25568091.877484277,RUB,2024-12-27,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001631,other_liability,60302,765744.7625867523,RUB,2024-12-27,2025-02-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001632,other_liability,60303,582521.6555703938,RUB,2024-12-27,2025-01-21,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001633,other_liability,60401,740159.4240675594,RUB,2024-12-29,2025-02-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001634,other_liability,60303,165133.15502049768,RUB,2024-08-29,2026-06-26,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001635,other_liability,60303,1043260.6516411593,RUB,2024-12-29,2025-01-13,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001636,other_liability,60401,391214.3269596547,RUB,2024-11-16,2025-10-01,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001637,other_liability,60401,5070.427012331671,USD,2024-11-08,2025-06-16,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001638,other_liability,60401,2829906.2189911343,RUB,2024-11-27,2026-06-27,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001639,other_liability,60401,4159241.804177503,RUB,2024-12-22,2025-02-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001640,other_liability,60401,1216415.4855414436,RUB,2024-12-26,2025-06-29,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001641,other_liability,60401,500000.0,RUB,2024-11-25,2025-09-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001642,other_liability,60303,500000.0,RUB,2024-12-02,2025-07-09,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001643,other_liability,60302,408352.79659298883,RUB,2024-12-25,2025-02-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001644,other_liability,60401,2552985.417673661,RUB,2024-12-17,2025-02-07,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001645,other_liability,60401,108472725.61379461,RUB,2024-09-05,2026-06-24,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001646,other_liability,60303,3176407.4572063275,RUB,2024-12-31,2025-02-11,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001647,other_liability,60302,1178334.2255410962,RUB,2024-12-29,2025-11-22,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001648,other_liability,60303,15848836.680809734,RUB,2024-10-14,2026-06-25,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001649,other_liability,60302,106137296.79885337,RUB,2024-12-29,2025-03-10,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001650,other_liability,60303,11031454.952853547,RUB,2024-12-31,2025-01-24,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001651,other_liability,60302,3064808.1881401427,RUB,2024-12-27,2025-02-17,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001652,other_liability,60401,23533127.428285472,RUB,2024-12-18,2025-03-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001653,other_liability,60302,30335949.69057667,RUB,2024-12-28,2025-01-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001654,other_liability,60303,68869461.89190538,RUB,2024-11-07,2026-02-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001655,other_liability,60302,5721429.482560525,RUB,2024-12-26,2025-01-23,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001656,other_liability,60303,519996.820777679,RUB,2024-12-16,2026-09-22,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001657,other_liability,60302,18371977.10531453,RUB,2024-12-26,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001658,other_liability,60302,3265453.0186715242,RUB,2024-12-15,2025-03-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001659,other_liability,60401,761693.6211117293,RUB,2024-11-09,2025-05-31,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001660,other_liability,60302,544553.7093144729,RUB,2024-12-11,2025-02-22,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001661,other_liability,60303,44691749.61978402,RUB,2024-12-25,2025-09-15,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001662,other_liability,60302,448511.7144349452,RUB,2024-12-28,2025-02-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001663,other_liability,60303,4924550.736158375,RUB,2024-12-12,2025-03-03,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001664,other_liability,60401,4003511.867287961,RUB,2024-12-11,2025-02-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001665,other_liability,60303,310952.5914286074,RUB,2024-12-30,2025-03-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001666,other_liability,60401,109069.33378454864,RUB,2024-10-02,2026-07-21,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001667,other_liability,60303,500000.0,RUB,2024-10-29,2025-07-31,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001668,other_liability,60302,1049497.5652733461,RUB,2024-09-01,2026-04-21,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001669,other_liability,60401,1014832.4194261474,RUB,2024-12-25,2025-02-03,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001670,other_liability,60401,556618435.9897306,RUB,2024-10-06,2025-09-17,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001671,other_liability,60303,500000.0,RUB,2024-12-13,2026-02-09,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001672,other_liability,60302,1947174.924344132,RUB,2024-12-22,2025-03-13,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001673,other_liability,60303,119465.42122222517,RUB,2024-12-23,2025-01-27,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001674,other_liability,60401,9813097.191114489,RUB,2024-09-09,2026-05-08,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001675,other_liability,60302,24493.815810664146,RUB,2024-10-18,2026-01-30,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001676,other_liability,60302,2438153.650559521,RUB,2024-12-30,2025-01-07,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001677,other_liability,60302,18495554.590188894,RUB,2024-10-02,2026-03-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001678,other_liability,60302,24895450.88305664,RUB,2024-12-27,2026-04-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001679,other_liability,60401,1687930.1849947986,RUB,2024-12-23,2025-02-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001680,other_liability,60302,16638.869121130254,RUB,2024-12-16,2025-02-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001681,other_liability,60303,500000.0,RUB,2024-12-03,2025-10-16,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001682,other_liability,60302,77223.78275315257,RUB,2024-12-25,2025-01-19,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001683,other_liability,60401,3365155.3448552024,RUB,2024-12-26,2025-02-15,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001684,other_liability,60401,500000.0,RUB,2024-12-09,2026-01-24,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001685,other_liability,60303,18194221.08265237,RUB,2024-12-17,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001686,other_liability,60303,26927690.788204327,RUB,2024-12-20,2025-07-01,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001687,other_liability,60302,3598438.5247484925,RUB,2024-10-21,2026-01-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001688,other_liability,60303,63501441.00745104,RUB,2024-12-21,2026-03-11,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001689,other_liability,60401,528332.0964769622,RUB,2024-11-15,2025-07-29,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001690,other_liability,60302,3363676.9328249553,RUB,2024-12-01,2026-08-29,,,,2024-12-31,other,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001691,other_liability,60401,29784021.292515483,RUB,2024-12-30,2025-02-22,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001692,other_liability,60401,871706.3939718864,RUB,2024-12-18,2025-02-08,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001693,other_liability,60303,2567751.825438669,RUB,2024-12-07,2025-12-18,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001694,other_liability,60302,30565565.27420735,RUB,2024-12-18,2025-03-07,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001695,other_liability,60303,17953843.863354802,RUB,2024-12-31,2025-02-26,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001696,other_liability,60401,6801432.390346427,RUB,2024-11-30,2026-05-27,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001697,other_liability,60401,514914.4797818737,RUB,2024-12-24,2025-02-06,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001698,other_liability,60303,3418891.893612738,RUB,2024-07-30,2026-06-14,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001699,other_liability,60303,4634461.958882802,RUB,2024-12-31,2025-02-12,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001700,other_liability,60303,4323413.480685147,RUB,2024-12-12,2026-07-01,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001701,other_liability,60302,725777.1058232008,RUB,2024-12-29,2025-02-21,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001702,other_liability,60401,34719.03661588198,RUB,2024-12-30,2025-02-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001703,other_liability,60302,1854245.7174719076,RUB,2024-12-01,2026-03-19,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001704,other_liability,60401,799833.0330400782,RUB,2024-10-11,2025-09-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001705,other_liability,60401,61724033.1554354,RUB,2024-12-14,2025-02-21,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001706,other_liability,60302,7857.598758984788,USD,2024-12-28,2025-02-24,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001707,other_liability,60303,62394.874172714815,RUB,2024-12-10,2025-10-25,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001708,other_liability,60401,23306415.712899264,RUB,2024-12-25,2025-01-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001709,other_liability,60302,186004071.94159225,RUB,2024-12-23,2025-01-26,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001710,other_liability,60303,26347.857686934723,USD,2024-09-24,2026-03-05,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001711,other_liability,60401,61959.89231949883,RUB,2024-12-21,2025-02-18,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001712,other_liability,60401,280080.2860086697,RUB,2024-12-31,2025-01-05,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001713,other_liability,60302,3721668.4727581283,RUB,2024-12-31,2025-02-25,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001714,other_liability,60401,500000.0,RUB,2024-10-27,2025-08-08,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001715,other_liability,60302,10900.399695829112,USD,2024-12-31,2025-01-05,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001716,other_liability,60302,816523.2422493919,RUB,2024-12-27,2025-01-19,,,,2024-12-31,payables,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001717,other_liability,60401,2417477.7846881263,RUB,2024-09-29,2026-09-11,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001718,other_liability,60303,23021603.70546609,RUB,2024-09-22,2026-01-08,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001719,other_liability,60401,1618498.951896437,RUB,2024-12-31,2025-01-02,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001720,other_liability,60303,207822.55248628426,RUB,2024-12-29,2025-01-26,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001721,other_liability,60401,127127.75048932302,RUB,2024-12-30,2025-01-28,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001722,other_liability,60303,5882352.94117647,USD,2024-09-13,2026-01-12,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001723,other_liability,60303,2609393.723051668,RUB,2024-11-04,2025-07-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001724,other_liability,60302,115538.46140539876,RUB,2024-12-17,2025-03-09,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001725,other_liability,60401,3467336.6238970677,RUB,2024-11-18,2025-07-03,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001726,other_liability,60302,11225451.531343965,RUB,2024-12-25,2025-02-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001727,other_liability,60303,3363437.9885326084,RUB,2024-12-10,2025-03-02,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001728,other_liability,60302,95886704.76375914,RUB,2024-12-24,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001729,other_liability,60401,184101402.34612614,RUB,2024-12-27,2025-02-01,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001730,other_liability,60302,500000.0,RUB,2024-12-28,2026-05-21,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001731,other_liability,60302,4410727.946295253,RUB,2024-09-09,2026-02-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001732,other_liability,60401,3011770.5967537826,RUB,2024-12-31,2025-01-05,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001733,other_liability,60303,4461795.903125891,RUB,2024-10-12,2025-10-30,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001734,other_liability,60303,1900510.4862310658,RUB,2024-12-31,2025-01-03,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001735,other_liability,60401,13650.565134958912,USD,2024-12-21,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001736,other_liability,60401,1724812.6043174933,RUB,2024-09-02,2025-10-28,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001737,other_liability,60401,8234498.563002873,RUB,2024-12-03,2026-08-02,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001738,other_liability,60302,248884.15225673123,RUB,2024-12-10,2025-02-21,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001739,other_liability,60401,1249110.5717159393,RUB,2024-12-28,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001740,other_liability,60401,13712643.568633465,RUB,2024-09-24,2025-09-16,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001741,other_liability,60303,3035625.528709108,RUB,2024-12-31,2025-01-01,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001742,other_liability,60303,500000.0,RUB,2024-10-05,2025-12-05,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001743,other_liability,60303,2000000000.0,RUB,2024-10-29,2026-05-10,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001744,other_liability,60302,10267.725626973815,USD,2024-12-27,2025-02-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001745,other_liability,60303,4679538.679357338,RUB,2024-12-30,2025-01-27,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001746,other_liability,60303,13838266.46843253,RUB,2024-12-17,2025-06-27,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001747,other_liability,60303,2784902.509698139,RUB,2024-12-31,2025-01-07,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001748,other_liability,60401,891641.835366264,RUB,2024-09-03,2026-01-30,,,,2024-12-31,reserves,False,subordinated,mock_generator,1.0
OTHER_LIAB_00001749,other_liability,60303,11305860.452775786,RUB,2024-06-30,2026-06-17,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001750,other_liability,60303,523459.6610950826,RUB,2024-12-29,2025-01-19,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001751,other_liability,60302,82035.31693795837,RUB,2024-12-31,2025-01-18,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001752,other_liability,60302,6499907.4114641575,RUB,2024-12-24,2025-03-08,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001753,other_liability,60302,5083506.6274375925,RUB,2024-10-21,2026-10-08,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001754,other_liability,60401,328253.5711215665,RUB,2024-12-31,2025-01-25,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
OTHER_LIAB_00001755,other_liability,60303,49621.530885278764,RUB,2024-12-26,2025-01-20,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001756,other_liability,60303,61954.3672683332,USD,2024-12-28,2025-02-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001757,other_liability,60303,505828.4756302039,RUB,2024-06-21,2026-05-30,,,,2024-12-31,other,True,senior,mock_generator,1.0
OTHER_LIAB_00001758,other_liability,60302,649838.7561849802,RUB,2024-12-31,2025-01-05,,,,2024-12-31,payroll,True,subordinated,mock_generator,1.0
OTHER_LIAB_00001759,other_liability,60401,834367.8956503246,RUB,2024-11-21,2025-12-29,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001760,other_liability,60401,46091837.943328574,RUB,2024-12-24,2025-01-28,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001761,other_liability,60401,3181.2803609387524,USD,2024-12-23,2025-03-14,,,,2024-12-31,payables,True,senior,mock_generator,1.0
OTHER_LIAB_00001762,other_liability,60401,5489961.975747028,RUB,2024-11-28,2026-01-19,,,,2024-12-31,reserves,False,senior,mock_generator,1.0
OTHER_LIAB_00001763,other_liability,60401,26378.584997102564,USD,2024-12-26,2025-01-14,,,,2024-12-31,payroll,True,senior,mock_generator,1.0
