instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_placement,counterparty_bank,credit_rating,data_source,version
MBK_00016801,interbank_loan,32001,5016414.246228202,RUB,2024-12-31,2025-01-01,0.1593868755117698,BANK_001,bank,2024-12-31,True,Bank_001,BBB,mock_generator,1.0
MBK_00016802,interbank_loan,32101,338978202.8482872,RUB,2024-12-31,2025-01-30,0.17158264943095758,BANK_002,bank,2024-12-31,True,Bank_002,A,mock_generator,1.0
MBK_00016803,interbank_loan,32002,473904.2955276656,EUR,2024-12-07,2025-01-06,0.042361277198530625,BANK_003,bank,2024-12-31,True,Bank_003,A,mock_generator,1.0
MBK_00016804,interbank_loan,32001,-183531027.65620303,RUB,2024-12-26,2025-01-25,0.16512361309881698,BANK_004,bank,2024-12-31,False,Bank_004,AA,mock_generator,1.0
MBK_00016805,interbank_loan,32101,27403183.53694301,RUB,2024-12-15,2025-01-14,0.16907410430151104,BANK_005,bank,2024-12-31,True,Bank_005,BBB,mock_generator,1.0
MBK_00016806,interbank_loan,32001,-58823.529411764706,EUR,2024-12-28,2025-01-11,0.04868063942215694,BANK_006,bank,2024-12-31,False,Bank_006,A,mock_generator,1.0
MBK_00016807,interbank_loan,32002,5294275.29181914,RUB,2024-12-31,2025-01-07,0.17388071615216188,BANK_007,bank,2024-12-31,True,Bank_007,BB,mock_generator,1.0
MBK_00016808,interbank_loan,32102,-5000000.0,RUB,2024-12-18,2025-01-17,0.1655395147881924,BANK_008,bank,2024-12-31,False,Bank_008,A,mock_generator,1.0
MBK_00016809,interbank_loan,32002,-83988345.72227107,RUB,2024-12-30,2025-01-13,0.16231362279159178,BANK_009,bank,2024-12-31,False,Bank_009,A,mock_generator,1.0
MBK_00016810,interbank_loan,32001,989423236.8674781,RUB,2024-12-29,2025-01-12,0.1746593420547776,BANK_010,bank,2024-12-31,True,Bank_010,A,mock_generator,1.0
MBK_00016811,interbank_loan,32101,1091117.8673992504,USD,2024-12-26,2025-06-24,0.06474256758723937,BANK_011,bank,2024-12-31,True,Bank_011,BBB,mock_generator,1.0
MBK_00016812,interbank_loan,32002,-90768.39290239695,USD,2024-12-19,2025-06-17,0.05328318881670844,BANK_012,bank,2024-12-31,False,Bank_012,BBB,mock_generator,1.0
MBK_00016813,interbank_loan,32002,1506849.6181018953,USD,2024-12-26,2025-01-02,0.06384370527427977,BANK_013,bank,2024-12-31,True,Bank_013,A,mock_generator,1.0
MBK_00016814,interbank_loan,32101,-5000000.0,RUB,2024-12-20,2025-01-03,0.1587380587527177,BANK_014,bank,2024-12-31,False,Bank_014,BBB,mock_generator,1.0
MBK_00016815,interbank_loan,32001,-32299549.901219025,RUB,2024-12-21,2025-12-21,0.17492894034875614,BANK_015,bank,2024-12-31,False,Bank_015,BBB,mock_generator,1.0
MBK_00016816,interbank_loan,32101,-9075867.648587104,RUB,2024-12-24,2025-01-07,0.16542966131965564,BANK_016,bank,2024-12-31,False,Bank_016,A,mock_generator,1.0
MBK_00016817,interbank_loan,32001,315240.34956444247,EUR,2024-12-31,2025-01-01,0.05217912579107941,BANK_017,bank,2024-12-31,True,Bank_017,AAA,mock_generator,1.0
MBK_00016818,interbank_loan,32101,112488.1161527381,USD,2024-12-04,2025-06-02,0.06002557508485829,BANK_018,bank,2024-12-31,True,Bank_018,A,mock_generator,1.0
MBK_00016819,interbank_loan,32002,-136905349.61985114,RUB,2024-12-26,2025-01-25,0.16402920050315714,BANK_019,bank,2024-12-31,False,Bank_019,A,mock_generator,1.0
MBK_00016820,interbank_loan,32002,13946103.616748527,RUB,2024-12-28,2025-03-28,0.1695155056560811,BANK_020,bank,2024-12-31,True,Bank_020,A,mock_generator,1.0
MBK_00016821,interbank_loan,32101,210469.56005177376,USD,2024-12-04,2025-03-04,0.06731811849720573,BANK_021,bank,2024-12-31,True,Bank_021,A,mock_generator,1.0
MBK_00016822,interbank_loan,32102,95235650.03644754,RUB,2024-12-02,2025-01-01,0.16174398768241577,BANK_022,bank,2024-12-31,True,Bank_022,A,mock_generator,1.0
MBK_00016823,interbank_loan,32102,15000044.109665839,RUB,2024-12-14,2025-01-13,0.1626449980579763,BANK_023,bank,2024-12-31,True,Bank_023,A,mock_generator,1.0
MBK_00016824,interbank_loan,32001,-5977376.743146212,RUB,2024-12-29,2025-01-05,0.15574270798475753,BANK_024,bank,2024-12-31,False,Bank_024,BBB,mock_generator,1.0
MBK_00016825,interbank_loan,32002,-326829.3463920552,USD,2024-12-23,2025-03-23,0.0693763156771067,BANK_025,bank,2024-12-31,False,Bank_025,BBB,mock_generator,1.0
MBK_00016826,interbank_loan,32102,6267905.2923612185,RUB,2024-12-31,2025-01-30,0.16212902159990758,BANK_026,bank,2024-12-31,True,Bank_026,A,mock_generator,1.0
MBK_00016827,interbank_loan,32102,-6533848.331548951,RUB,2024-12-14,2025-12-14,0.1594950293035935,BANK_027,bank,2024-12-31,False,Bank_027,A,mock_generator,1.0
MBK_00016828,interbank_loan,32102,1138604.1572866628,USD,2024-12-17,2025-06-15,0.06392310422253836,BANK_028,bank,2024-12-31,True,Bank_028,A,mock_generator,1.0
MBK_00016829,interbank_loan,32101,60040876.77588409,RUB,2024-12-03,2025-03-03,0.15536146898337852,BANK_029,bank,2024-12-31,True,Bank_029,A,mock_generator,1.0
MBK_00016830,interbank_loan,32102,57795706.854980074,RUB,2024-12-10,2025-01-09,0.16942536013133427,BANK_030,bank,2024-12-31,True,Bank_030,BB,mock_generator,1.0
MBK_00016831,interbank_loan,32002,124092318.5475239,RUB,2024-12-08,2025-06-06,0.1655489728303548,BANK_031,bank,2024-12-31,True,Bank_031,BBB,mock_generator,1.0
MBK_00016832,interbank_loan,32001,-812275.0710350042,USD,2024-12-31,2025-03-31,0.05502650834669532,BANK_032,bank,2024-12-31,False,Bank_032,A,mock_generator,1.0
MBK_00016833,interbank_loan,32101,8083057.212598651,RUB,2024-12-29,2025-01-05,0.16275302741110143,BANK_033,bank,2024-12-31,True,Bank_033,BBB,mock_generator,1.0
MBK_00016834,interbank_loan,32102,52285407.95897866,RUB,2024-12-22,2025-01-05,0.16114189078242455,BANK_034,bank,2024-12-31,True,Bank_034,BBB,mock_generator,1.0
MBK_00016835,interbank_loan,32001,-83415268.69816385,RUB,2024-12-20,2025-01-19,0.17097909383518406,BANK_035,bank,2024-12-31,False,Bank_035,AA,mock_generator,1.0
MBK_00016836,interbank_loan,32101,113340485.91143297,RUB,2024-12-28,2025-01-04,0.16992812952660383,BANK_036,bank,2024-12-31,True,Bank_036,A,mock_generator,1.0
MBK_00016837,interbank_loan,32002,-23057143.879502136,RUB,2024-12-10,2025-06-08,0.17204449416879147,BANK_037,bank,2024-12-31,False,Bank_037,BB,mock_generator,1.0
MBK_00016838,interbank_loan,32001,-15722641.805306116,RUB,2024-12-31,2025-01-01,0.16882190932842395,BANK_038,bank,2024-12-31,False,Bank_038,A,mock_generator,1.0
MBK_00016839,interbank_loan,32101,-126670198.4114329,RUB,2024-12-22,2025-03-22,0.1584517129058742,BANK_039,bank,2024-12-31,False,Bank_039,BBB,mock_generator,1.0
MBK_00016840,interbank_loan,32002,20665522.551142976,RUB,2024-12-31,2025-01-01,0.1604703672878877,BANK_040,bank,2024-12-31,True,Bank_040,BBB,mock_generator,1.0
MBK_00016841,interbank_loan,32001,7651042.8486471595,RUB,2024-12-29,2025-01-12,0.1737423765288464,BANK_041,bank,2024-12-31,True,Bank_041,A,mock_generator,1.0
MBK_00016842,interbank_loan,32001,22433085.987020507,RUB,2024-12-29,2025-01-05,0.15808664862181934,BANK_042,bank,2024-12-31,True,Bank_042,A,mock_generator,1.0
MBK_00016843,interbank_loan,32101,-295809.55294251774,EUR,2024-12-17,2025-01-16,0.0525750842637969,BANK_043,bank,2024-12-31,False,Bank_043,BB,mock_generator,1.0
MBK_00016844,interbank_loan,32101,58823.529411764706,USD,2024-12-28,2025-01-11,0.05564400648463848,BANK_044,bank,2024-12-31,True,Bank_044,BBB,mock_generator,1.0
MBK_00016845,interbank_loan,32102,23632155.481101085,RUB,2024-12-08,2025-01-07,0.1618911276018866,BANK_045,bank,2024-12-31,True,Bank_045,A,mock_generator,1.0
MBK_00016846,interbank_loan,32002,-27047734.127644785,RUB,2024-12-31,2025-01-01,0.16284614387831184,BANK_046,bank,2024-12-31,False,Bank_046,AA,mock_generator,1.0
MBK_00016847,interbank_loan,32001,218514802.20899245,RUB,2024-12-12,2025-03-12,0.17209011460779064,BANK_047,bank,2024-12-31,True,Bank_047,A,mock_generator,1.0
MBK_00016848,interbank_loan,32002,16070569.941072498,RUB,2024-12-25,2025-01-01,0.16954183550541027,BANK_048,bank,2024-12-31,True,Bank_048,AA,mock_generator,1.0
MBK_00016849,interbank_loan,32001,-152751612.50269735,RUB,2024-12-16,2025-03-16,0.16118044151302124,BANK_049,bank,2024-12-31,False,Bank_049,BBB,mock_generator,1.0
MBK_00016850,interbank_loan,32101,37029831.77288703,RUB,2024-12-16,2025-12-16,0.15685968304444248,BANK_050,bank,2024-12-31,True,Bank_050,A,mock_generator,1.0
MBK_00016851,interbank_loan,32002,-5180932.029163304,RUB,2024-12-14,2025-06-12,0.17317266463528735,BANK_051,bank,2024-12-31,False,Bank_051,BBB,mock_generator,1.0
MBK_00016852,interbank_loan,32002,-343061.62069487193,EUR,2024-12-10,2025-01-09,0.05130306293141934,BANK_052,bank,2024-12-31,False,Bank_052,A,mock_generator,1.0
MBK_00016853,interbank_loan,32001,5000000.0,RUB,2024-12-11,2025-01-10,0.16166526799432832,BANK_053,bank,2024-12-31,True,Bank_053,A,mock_generator,1.0
MBK_00016854,interbank_loan,32101,31555978.02826059,RUB,2024-12-25,2025-01-01,0.1657983505888025,BANK_054,bank,2024-12-31,True,Bank_054,AAA,mock_generator,1.0
MBK_00016855,interbank_loan,32102,31466161.664370287,RUB,2024-12-31,2025-01-01,0.16587324943653325,BANK_055,bank,2024-12-31,True,Bank_055,BBB,mock_generator,1.0
MBK_00016856,interbank_loan,32102,-681076.4099091346,USD,2024-12-20,2025-01-19,0.06001503752115973,BANK_056,bank,2024-12-31,False,Bank_056,A,mock_generator,1.0
MBK_00016857,interbank_loan,32101,-32496475.19156853,RUB,2024-12-31,2025-01-07,0.16063782693530768,BANK_057,bank,2024-12-31,False,Bank_057,BBB,mock_generator,1.0
MBK_00016858,interbank_loan,32102,16800448.67568608,RUB,2024-12-05,2025-12-05,0.1659636377200621,BANK_058,bank,2024-12-31,True,Bank_058,A,mock_generator,1.0
MBK_00016859,interbank_loan,32101,-23864896.12173712,RUB,2024-12-26,2025-01-09,0.16167255329451993,BANK_059,bank,2024-12-31,False,Bank_059,BBB,mock_generator,1.0
MBK_00016860,interbank_loan,32002,-227853654.03713885,RUB,2024-12-19,2025-01-02,0.17235378512091415,BANK_060,bank,2024-12-31,False,Bank_060,A,mock_generator,1.0
MBK_00016861,interbank_loan,32002,223882.09520926164,USD,2024-12-17,2025-12-17,0.06889018756090282,BANK_061,bank,2024-12-31,True,Bank_061,BB,mock_generator,1.0
MBK_00016862,interbank_loan,32002,-38844689.22664459,RUB,2024-12-13,2025-12-13,0.1700120458883812,BANK_062,bank,2024-12-31,False,Bank_062,BB,mock_generator,1.0
MBK_00016863,interbank_loan,32102,423354.78742378013,USD,2024-12-05,2025-01-04,0.065797909759055,BANK_063,bank,2024-12-31,True,Bank_063,A,mock_generator,1.0
MBK_00016864,interbank_loan,32001,-16105929.536131771,RUB,2024-12-24,2025-12-24,0.16338379955709853,BANK_064,bank,2024-12-31,False,Bank_064,AA,mock_generator,1.0
MBK_00016865,interbank_loan,32101,-198709288.54521748,RUB,2024-12-05,2025-03-05,0.16231475652717756,BANK_065,bank,2024-12-31,False,Bank_065,BBB,mock_generator,1.0
MBK_00016866,interbank_loan,32001,2005744.9545609204,USD,2024-12-28,2025-01-04,0.05232975171247333,BANK_066,bank,2024-12-31,True,Bank_066,A,mock_generator,1.0
MBK_00016867,interbank_loan,32102,6086419.677399343,RUB,2024-12-25,2025-01-01,0.1646083339985504,BANK_067,bank,2024-12-31,True,Bank_067,BBB,mock_generator,1.0
MBK_00016868,interbank_loan,32001,-88367.45922256728,USD,2024-12-18,2025-01-01,0.06142631303068943,BANK_068,bank,2024-12-31,False,Bank_068,BBB,mock_generator,1.0
MBK_00016869,interbank_loan,32002,265886969.33854046,RUB,2024-12-21,2025-03-21,0.1717857108297605,BANK_069,bank,2024-12-31,True,Bank_069,BBB,mock_generator,1.0
MBK_00016870,interbank_loan,32002,3168078.6367247174,USD,2024-12-12,2025-01-11,0.05518228312418527,BANK_070,bank,2024-12-31,True,Bank_070,AA,mock_generator,1.0
MBK_00016871,interbank_loan,32002,-983249.5076986637,EUR,2024-12-25,2025-01-01,0.04326916255516018,BANK_071,bank,2024-12-31,False,Bank_071,A,mock_generator,1.0
MBK_00016872,interbank_loan,32101,129591.9021203045,USD,2024-12-31,2025-01-01,0.05612734394356833,BANK_072,bank,2024-12-31,True,Bank_072,A,mock_generator,1.0
MBK_00016873,interbank_loan,32101,58823.529411764706,EUR,2024-12-31,2025-01-01,0.05189242719935518,BANK_073,bank,2024-12-31,True,Bank_073,BBB,mock_generator,1.0
MBK_00016874,interbank_loan,32002,194559.23959112234,EUR,2024-12-28,2025-01-27,0.04558834622503524,BANK_074,bank,2024-12-31,True,Bank_074,A,mock_generator,1.0
MBK_00016875,interbank_loan,32102,-5000000.0,RUB,2024-12-04,2025-01-03,0.16769364790410823,BANK_075,bank,2024-12-31,False,Bank_075,A,mock_generator,1.0
MBK_00016876,interbank_loan,32102,192127.6045028205,USD,2024-12-18,2025-01-01,0.05486482189932232,BANK_076,bank,2024-12-31,True,Bank_076,BBB,mock_generator,1.0
MBK_00016877,interbank_loan,32001,-5000000.0,RUB,2024-12-18,2025-01-01,0.16155670772008357,BANK_077,bank,2024-12-31,False,Bank_077,BBB,mock_generator,1.0
MBK_00016878,interbank_loan,32002,-57781739.75288929,RUB,2024-12-26,2025-01-02,0.1614175866520557,BANK_078,bank,2024-12-31,False,Bank_078,BB,mock_generator,1.0
MBK_00016879,interbank_loan,32101,117276942.64192593,RUB,2024-12-28,2025-06-26,0.155533007797548,BANK_079,bank,2024-12-31,True,Bank_079,A,mock_generator,1.0
MBK_00016880,interbank_loan,32001,-9683330.987854412,USD,2024-12-07,2025-01-06,0.06099541634198669,BANK_080,bank,2024-12-31,False,Bank_080,A,mock_generator,1.0
MBK_00016881,interbank_loan,32101,10026551.436816556,RUB,2024-12-21,2025-01-20,0.17336546965637,BANK_081,bank,2024-12-31,True,Bank_081,BB,mock_generator,1.0
MBK_00016882,interbank_loan,32001,-5000000.0,RUB,2024-12-27,2025-01-10,0.15943150417084295,BANK_082,bank,2024-12-31,False,Bank_082,A,mock_generator,1.0
MBK_00016883,interbank_loan,32102,315916.2082375163,USD,2024-12-31,2025-01-01,0.06903752909869527,BANK_083,bank,2024-12-31,True,Bank_083,A,mock_generator,1.0
MBK_00016884,interbank_loan,32101,-53198444.588028625,RUB,2024-12-31,2025-03-31,0.15808501445478945,BANK_084,bank,2024-12-31,False,Bank_084,A,mock_generator,1.0
MBK_00016885,interbank_loan,32101,58823.529411764706,USD,2024-12-12,2025-06-10,0.05284469380418674,BANK_085,bank,2024-12-31,True,Bank_085,BBB,mock_generator,1.0
MBK_00016886,interbank_loan,32001,-249510184.48444417,RUB,2024-12-29,2025-12-29,0.17453567872141332,BANK_086,bank,2024-12-31,False,Bank_086,BBB,mock_generator,1.0
MBK_00016887,interbank_loan,32101,268414.05532420205,EUR,2024-12-07,2025-01-06,0.0369246505668758,BANK_087,bank,2024-12-31,True,Bank_087,BBB,mock_generator,1.0
MBK_00016888,interbank_loan,32102,353037291.9185059,RUB,2024-12-05,2025-03-05,0.17150533327130613,BANK_088,bank,2024-12-31,True,Bank_088,A,mock_generator,1.0
MBK_00016889,interbank_loan,32002,-9065945.12359623,RUB,2024-12-26,2025-01-02,0.1653799598284002,BANK_089,bank,2024-12-31,False,Bank_089,BBB,mock_generator,1.0
MBK_00016890,interbank_loan,32101,-235378.04942362555,EUR,2024-12-05,2025-01-04,0.04129410657620752,BANK_090,bank,2024-12-31,False,Bank_090,AA,mock_generator,1.0
MBK_00016891,interbank_loan,32001,-72761338.41890548,RUB,2024-12-31,2025-01-01,0.17466033365996125,BANK_091,bank,2024-12-31,False,Bank_091,BB,mock_generator,1.0
MBK_00016892,interbank_loan,32101,116348.16276743416,USD,2024-12-11,2025-06-09,0.06117438365439187,BANK_092,bank,2024-12-31,True,Bank_092,BBB,mock_generator,1.0
MBK_00016893,interbank_loan,32001,-29618989.47651955,RUB,2024-12-17,2025-03-17,0.16352915289131403,BANK_093,bank,2024-12-31,False,Bank_093,BB,mock_generator,1.0
MBK_00016894,interbank_loan,32101,-998851.0003872472,USD,2024-12-25,2025-01-01,0.0695041221823159,BANK_094,bank,2024-12-31,False,Bank_094,AA,mock_generator,1.0
MBK_00016895,interbank_loan,32101,-5916786.067342253,RUB,2024-12-11,2025-06-09,0.1650869159631607,BANK_095,bank,2024-12-31,False,Bank_095,A,mock_generator,1.0
MBK_00016896,interbank_loan,32102,-78942152.11955114,RUB,2024-12-14,2025-03-14,0.17074418427696372,BANK_096,bank,2024-12-31,False,Bank_096,A,mock_generator,1.0
MBK_00016897,interbank_loan,32001,-39257768.89474192,RUB,2024-12-31,2025-01-01,0.155291074652806,BANK_097,bank,2024-12-31,False,Bank_097,BBB,mock_generator,1.0
MBK_00016898,interbank_loan,32101,66111551.54835959,RUB,2024-12-05,2025-12-05,0.17155491185576094,BANK_098,bank,2024-12-31,True,Bank_098,BB,mock_generator,1.0
MBK_00016899,interbank_loan,32102,35608129.771287456,RUB,2024-12-31,2025-01-01,0.17199637501003606,BANK_099,bank,2024-12-31,True,Bank_099,BBB,mock_generator,1.0
MBK_00016900,interbank_loan,32101,95925.85375633146,EUR,2024-12-28,2025-01-04,0.04718480749379475,BANK_000,bank,2024-12-31,True,Bank_000,BBB,mock_generator,1.0
MBK_00016901,interbank_loan,32001,-34608682.004238516,RUB,2024-12-28,2025-01-04,0.15709815336685343,BANK_001,bank,2024-12-31,False,Bank_001,AAA,mock_generator,1.0
MBK_00016902,interbank_loan,32102,57531545.735787325,RUB,2024-12-30,2025-01-29,0.16287777026538014,BANK_002,bank,2024-12-31,True,Bank_002,BBB,mock_generator,1.0
MBK_00016903,interbank_loan,32002,-6064176.2947668275,RUB,2024-12-18,2025-03-18,0.16447094948355498,BANK_003,bank,2024-12-31,False,Bank_003,A,mock_generator,1.0
MBK_00016904,interbank_loan,32001,-24511499.162158873,RUB,2024-12-08,2025-01-07,0.1613902151063061,BANK_004,bank,2024-12-31,False,Bank_004,BBB,mock_generator,1.0
MBK_00016905,interbank_loan,32002,7584948.641538831,RUB,2024-12-28,2025-01-27,0.1698934549185759,BANK_005,bank,2024-12-31,True,Bank_005,BBB,mock_generator,1.0
MBK_00016906,interbank_loan,32102,5164398.8868496,RUB,2024-12-31,2025-01-01,0.1672089190781449,BANK_006,bank,2024-12-31,True,Bank_006,BBB,mock_generator,1.0
MBK_00016907,interbank_loan,32001,209569.10888407356,USD,2024-12-25,2025-01-08,0.06257863364802263,BANK_007,bank,2024-12-31,True,Bank_007,A,mock_generator,1.0
MBK_00016908,interbank_loan,32001,-359507.5959200045,USD,2024-12-31,2025-01-01,0.052013621750473825,BANK_008,bank,2024-12-31,False,Bank_008,BBB,mock_generator,1.0
MBK_00016909,interbank_loan,32001,-1144543.830407025,USD,2024-12-31,2025-01-01,0.06554583270299195,BANK_009,bank,2024-12-31,False,Bank_009,A,mock_generator,1.0
MBK_00016910,interbank_loan,32101,-542811.8680464909,USD,2024-12-23,2025-03-23,0.05442986841969803,BANK_010,bank,2024-12-31,False,Bank_010,AA,mock_generator,1.0
MBK_00016911,interbank_loan,32001,-5000000.0,RUB,2024-12-29,2025-12-29,0.16588289407779705,BANK_011,bank,2024-12-31,False,Bank_011,AA,mock_generator,1.0
MBK_00016912,interbank_loan,32001,-239235459.5811672,RUB,2024-12-31,2025-01-01,0.16069238009267675,BANK_012,bank,2024-12-31,False,Bank_012,A,mock_generator,1.0
MBK_00016913,interbank_loan,32002,-312273.2174282754,USD,2024-12-04,2025-12-04,0.06383397682000214,BANK_013,bank,2024-12-31,False,Bank_013,BBB,mock_generator,1.0
MBK_00016914,interbank_loan,32001,-76472286.79203121,RUB,2024-12-31,2025-01-07,0.1608883226432168,BANK_014,bank,2024-12-31,False,Bank_014,BBB,mock_generator,1.0
MBK_00016915,interbank_loan,32101,94216.5081499631,USD,2024-12-28,2025-01-11,0.05427615117269854,BANK_015,bank,2024-12-31,True,Bank_015,BBB,mock_generator,1.0
MBK_00016916,interbank_loan,32102,-9004482.192283196,RUB,2024-12-23,2025-01-06,0.17073782770666043,BANK_016,bank,2024-12-31,False,Bank_016,AA,mock_generator,1.0
MBK_00016917,interbank_loan,32002,124635666.40449263,RUB,2024-12-31,2025-01-01,0.167403942427431,BANK_017,bank,2024-12-31,True,Bank_017,AAA,mock_generator,1.0
MBK_00016918,interbank_loan,32002,-21189135.315947037,RUB,2024-12-11,2025-03-11,0.15842931825252907,BANK_018,bank,2024-12-31,False,Bank_018,BB,mock_generator,1.0
MBK_00016919,interbank_loan,32101,205720527.9043088,RUB,2024-12-14,2025-03-14,0.1663615628231244,BANK_019,bank,2024-12-31,True,Bank_019,AA,mock_generator,1.0
MBK_00016920,interbank_loan,32101,5000000.0,RUB,2024-12-21,2025-01-20,0.1561340082844512,BANK_020,bank,2024-12-31,True,Bank_020,BBB,mock_generator,1.0
MBK_00016921,interbank_loan,32002,13436958.376319775,RUB,2024-12-04,2025-03-04,0.1743728105235359,BANK_021,bank,2024-12-31,True,Bank_021,A,mock_generator,1.0
MBK_00016922,interbank_loan,32101,52479860.880261235,RUB,2024-12-11,2025-01-10,0.17132376230786225,BANK_022,bank,2024-12-31,True,Bank_022,BBB,mock_generator,1.0
MBK_00016923,interbank_loan,32002,5000000.0,RUB,2024-12-09,2025-03-09,0.17010645455345105,BANK_023,bank,2024-12-31,True,Bank_023,AAA,mock_generator,1.0
MBK_00016924,interbank_loan,32102,116358542.6611521,RUB,2024-12-31,2025-01-01,0.1737143730188623,BANK_024,bank,2024-12-31,True,Bank_024,A,mock_generator,1.0
MBK_00016925,interbank_loan,32002,5000000.0,RUB,2024-12-11,2025-01-10,0.17483360578067283,BANK_025,bank,2024-12-31,True,Bank_025,AA,mock_generator,1.0
MBK_00016926,interbank_loan,32001,-125857999.08310543,RUB,2024-12-31,2025-03-31,0.15767877773738545,BANK_026,bank,2024-12-31,False,Bank_026,A,mock_generator,1.0
MBK_00016927,interbank_loan,32101,26242710.217549175,RUB,2024-12-02,2025-01-01,0.17231435566639194,BANK_027,bank,2024-12-31,True,Bank_027,BB,mock_generator,1.0
MBK_00016928,interbank_loan,32102,-39372548.43963343,RUB,2024-12-10,2025-03-10,0.16188932105639478,BANK_028,bank,2024-12-31,False,Bank_028,AA,mock_generator,1.0
MBK_00016929,interbank_loan,32101,19115086.704681464,RUB,2024-12-24,2025-01-07,0.1632300848500139,BANK_029,bank,2024-12-31,True,Bank_029,A,mock_generator,1.0
